0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;77.2203,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
