0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;97.7544,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;7.51133,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
